dissim	el0	el1	el2	el3	el4	el5	el6	el7	el8	el9	el10	el11	el12	el13	el14	el15	el16	el17	el18	el19	el20	el21	el22	el23	el24	el25	el26	el27	el28	el29	el30	el31	max_el	diff	diffplus	diffminus	std	diff/std**0.2	diff/std**0.6	diff/std**1	diff/std**1.4	diff/std**2	maxmiddle	similarwindow_4.0	similarwindow_4.1	similarwindow_4.2	similarwindow_4.3	stat0	stat1	stat2	stat3	stat4	stat5	stat6	stat7	stat8	stat9	stat10	stat11	stat12	stat13	stat14	stat15	stat16	stat17	stat18	stat19	stat20	stat21	stat22	stat23	stat24	stat25	stat26	stat27	stat28	stat29	stat30	stat31	stat32	stat33	stat34	stat35	stat36	stat37	stat38	stat39	stat40	stat41	stat42	stat43	stat44	stat45	stat46	stat47	stat48	stat49	stat50	stat51	stat52	stat53	stat54	stat55	stat56	stat57	stat58	stat59	stat60	stat61	stat62	stat63	stat64	stat65	stat66	stat67	stat68	stat69	stat70	stat71	stat72	stat73	stat74	stat75	stat76	class
0.007945	0.087594	0.16005	0.13701	0.198	0.16719	0.24383	0.25168	0.17073	0.073949	0.077841	0.13589	0.17637	0.15234	0.13324	0.19335	0.22245	0.22314	0.24253	0.2756	0.19017	0.088062	0.1065	0.012235	0.0074352	0.012234	0.019688	0.011139	0.017415	0.012142	0.019059	0.017028	0.020739	0.2756	0.18274	0.09316	-0.089583	0.044449	0.21452	0.29534	0.40208	0.52741	0.61412	0.375	0.18056	0.76008	0.82382	0.82463	0.010994	0.027178	0.0023322	0.044636	0.034458	0.094926	0.095185	0.056537	0.032123	0.036082	0.06859	0.085928	0.076236	0.064677	0.096485	0.11744	0.11392	0.12414	0.13704	0.096791	0.039384	0.052659	0.006411	0.0037752	0.0051727	0.0041236	0.0027705	0.0053409	0.0010885	0.0029095	0.0038098	0.010425	0.24784	0.26591	0.23358	0.2529	-0.1306	-0.13245	0.017706	0.11719	0.13963	0.13308	0.11841	-0.051727	-0.099098	-0.0074303	0.088269	0.12719	0.12756	0.091033	0.11004	0.066826	0.074609	0.073452	0.067139	0.08835	0.14128	0.14118	0.088492	0.12448	0.13637	-0.13444	-0.011075	0.11876	0.1048	-0.084228	-0.098146	0.13692	0.17025	0.0046228	0.15536	0.10592	-0.00059324	-0.037588	0.0045197	-0.020012	1.981	446
0.011055	0.11396	0.13985	0.1626	0.12867	0.13088	0.13112	0.1263	0.13447	0.18228	0.13412	0.16737	0.1855	0.23553	0.23534	0.29776	0.36539	0.42492	0.35279	0.30363	0.27073	0.14834	0.21741	0.022762	0.02015	0.019611	0.024218	0.016274	0.017264	0.020357	0.021857	0.018569	0.014486	0.42492	0.22463	0.10969	-0.11494	0.060356	0.24806	0.30248	0.36611	0.4334	0.48382	0.36719	0.15551	0.71782	0.8562	0.83533	0.062842	0.032609	0.069447	0.014356	0.047234	0.022196	0.030568	0.020108	0.065528	0.032734	0.085856	0.078375	0.10606	0.091384	0.14939	0.18315	0.21575	0.17858	0.15307	0.13611	0.079784	0.12377	0.0075783	0.010305	0.005514	0.0017754	0.0076246	0.004885	0.0031541	0.0057745	0.0060079	0.0043633	0.22537	0.30027	0.23948	0.26171	0.13206	-0.0095118	-0.033839	0.07329	0.07611	-0.044452	0.11059	-0.041652	-0.1156	0.0029057	0.038401	0.069681	0.0003166	0.10976	0.13932	0.14047	0.12451	0.12818	0.13323	0.13671	0.061735	0.011985	-0.11371	0.11593	0.13719	-0.13624	0.075308	-0.13556	-0.1061	-0.019358	-0.035854	-0.0061079	-0.051831	-0.043267	0.020996	0.0014179	-0.040253	-0.040949	-0.021162	-0.03177	1.8179	455
0.0069526	0.080302	0.14911	0.062609	0.078433	0.067033	0.06644	0.22644	0.058724	0.031827	0.067292	0.10524	0.096762	0.080067	0.14818	0.26195	0.24217	0.12514	0.14786	0.031467	0.032589	0.022013	0.044426	0.021115	0.01986	0.021793	0.010236	0.019079	0.025016	0.011909	0.011673	0.011082	0.0095328	0.26195	0.12152	0.079447	-0.042074	0.030138	0.15415	0.24754	0.39026	0.57414	0.6368	0.51172	0.19086	0.22967	0.45764	0.52079	0.035844	0.089487	0.036816	0.022855	0.01414	0.036722	0.12169	0.029529	0.01661	0.034598	0.061537	0.052704	0.051684	0.096198	0.13841	0.1279	0.064983	0.082468	0.013102	0.017828	0.0042158	0.0048483	0.010689	0.0079636	0.0053908	0.0048151	0.0032416	0.0056533	0.0017189	0.000921	0.0015272	0.0033173	0.20278	0.2462	0.21066	0.22285	-0.1398	-0.025228	-0.11274	0.11451	-0.073246	0.036509	0.062549	0.13644	0.02791	0.10968	-0.10111	0.049727	-0.064934	-0.1176	-0.061475	-0.065008	0.016876	-0.070998	0.097654	0.045746	-0.072008	0.13317	0.12817	-0.088616	-0.037283	0.066268	0.0027423	-0.11723	-0.025577	-0.046868	0.034021	-0.13646	0.4682	0.25902	0.31769	0.33693	0.17955	0.033619	0.072117	0.079972	1.6337	322
0.0064072	0.085833	0.10168	0.10951	0.069122	0.021294	0.061748	0.20174	0.062845	0.027517	0.11807	0.081348	0.085471	0.064278	0.10727	0.22354	0.19986	0.10743	0.14637	0.0347	0.029243	0.040884	0.24417	0.020925	0.019346	0.016977	0.0095957	0.020784	0.024369	0.0099456	0.014531	0.012135	0.012442	0.24417	0.074442	0.027848	-0.046594	0.030331	0.094312	0.15106	0.2376	0.34895	0.38772	0.44531	0.15598	0.21625	0.46951	0.53977	0.030221	0.016556	0.05776	0.023611	0.011331	0.015764	0.019653	0.016034	0.0076673	0.0129	0.04015	0.022308	0.022667	0.0585	0.11749	0.10478	0.055134	0.083851	0.017747	0.0029767	0.0051439	0.097708	0.0050126	0.010307	0.0077535	0.0036297	0.0031411	0.0035875	0.0025114	0.0058412	0.0026158	0.003685	0.22195	0.23752	0.20319	0.22185	-0.11703	-0.13954	0.13223	0.069181	0.072372	0.043287	-0.14044	0.08473	0.14134	-0.012222	0.07632	-0.1041	-0.13967	-0.03225	0.05852	0.087908	0.11181	0.0071571	0.11583	0.066312	-0.00077387	0.14117	0.13331	-0.12901	0.10477	-0.11462	-0.13616	-0.078613	0.049363	-0.089631	-0.081814	-0.037204	0.31767	0.27515	0.39223	0.32418	0.072957	0.041705	0.12606	0.074445	1.6755	390
0.012706	0.10748	0.065354	0.15343	0.27122	0.24718	0.26337	0.36879	0.35553	0.33254	0.3324	0.31831	0.30909	0.34272	0.29721	0.32393	0.28686	0.25245	0.23191	0.18731	0.24634	0.11663	0.23709	0.038191	0.012117	0.01543	0.015823	0.012182	0.012	0.01136	0.0054555	0.014446	0.013452	0.36879	0.35833	0.19859	-0.15975	0.066167	0.38852	0.45676	0.53349	0.61145	0.66628	0.20703	0.19529	1.0788	1.35	1.231	0.037246	0.024	0.084633	0.14654	0.12757	0.14562	0.19086	0.19784	0.17865	0.17456	0.16363	0.15804	0.17648	0.14961	0.16242	0.14385	0.12658	0.11644	0.094128	0.12343	0.060129	0.10894	0.021056	0.00071293	0.002707	0.0045651	0.0022348	0.0028206	0.0018217	0.0043647	0.0027313	0.0048053	0.18584	0.35764	0.24083	0.28387	-0.08939	-0.1348	0.038246	0.057384	0.10527	0.036168	0.10219	0.030634	0.062907	0.086172	0.10989	0.11612	0.10789	0.13515	0.14006	0.13987	0.14009	0.13836	0.13724	0.14095	-0.0018769	-0.051855	0.038718	0.1405	0.13832	-0.14067	0.14142	0.12355	-0.0087254	-0.14116	-0.13915	-0.10762	-0.021304	-0.00073409	0.02986	0.094254	-0.04779	-0.052445	-0.046025	-0.026379	2.012	3056
0.0070026	0.049313	0.047995	0.067319	0.10284	0.07188	0.13267	0.12713	0.15995	0.11228	0.040692	0.17978	0.21061	0.14835	0.29493	0.285	0.27933	0.2698	0.2279	0.20086	0.053591	0.11134	0.017032	0.010257	0.0099201	0.017644	0.015251	0.012439	0.0077938	0.010296	0.0099718	0.0091866	0.014525	0.29493	0.20099	0.11214	-0.088853	0.034507	0.24817	0.37772	0.56605	0.8021	0.91745	0.29297	0.15535	0.7181	0.87235	0.93726	0.022836	0.0046503	0.020765	0.031352	0.022465	0.068711	0.064072	0.09076	0.060695	0.022055	0.090233	0.1055	0.074307	0.15137	0.15759	0.14941	0.14628	0.11693	0.10118	0.027103	0.056031	0.0087665	0.0037799	0.0034807	0.0037254	0.0033078	0.0035686	0.0020141	0.00191	0.0049994	0.0029656	0.0028778	0.26395	0.2956	0.26025	0.27788	0.045957	0.093438	0.12283	-0.14142	-0.059787	0.10136	0.13355	0.014577	0.056909	0.05438	0.13879	0.14132	0.14139	0.11176	0.03613	0.067204	0.054031	0.11207	0.13424	0.12933	0.13546	0.10843	-0.11251	0.066753	0.091449	-0.11151	0.11684	-0.12046	0.14142	0.1407	0.055427	0.14142	0.28576	0.0725	0.22543	0.18438	0.030556	-0.036236	0.011094	-0.0099478	1.9127	461
0.0037254	0.042171	0.064172	0.03269	0.080873	0.10328	0.061329	0.053637	0.035724	0.050335	0.02802	0.095962	0.027827	0.067245	0.068596	0.22079	0.12421	0.032991	0.032519	0.030228	0.016209	0.029353	0.0062423	0.0056735	0.0081868	0.028752	0.017596	0.02935	0.015654	0.0053348	0.0111	0.010441	0.010889	0.22079	0.06098	0.028541	-0.032439	0.019209	0.084632	0.16236	0.30176	0.49017	0.44545	0.51562	0.13123	0.1908	0.2155	0.18692	0.021131	0.025954	0.014901	0.040823	0.042671	0.0092429	0.018293	0.014582	0.019243	0.0085171	0.043125	0.0078506	0.017101	0.035105	0.11348	0.062506	0.018269	0.01109	0.012813	0.0028451	0.008134	0.0022133	0.0022432	0.00047822	0.0024004	0.00081246	0.0024878	0.00023269	0.0024186	0.0036507	0.0033214	0.0041148	0.2733	0.29185	0.26926	0.27861	0.079037	0.033503	0.1379	0.13166	0.11652	0.1177	0.07719	-0.070864	-0.10144	0.036378	0.076825	0.076207	-0.060501	0.1151	0.11005	0.1355	0.034832	-0.10197	0.081753	0.0020621	-0.074998	-0.13886	0.088814	0.13578	-0.025495	0.11995	0.12716	0.084609	0.098731	-0.00048046	-0.088572	0.14085	0.35693	0.31578	0.35302	0.3415	0.056953	0.035993	0.056813	0.049605	1.4156	318
0.013849	0.15345	0.18493	0.090715	0.12613	0.40589	0.3791	0.3911	0.47945	0.34944	0.20769	0.20733	0.15545	0.16516	0.24947	0.29339	0.23532	0.26175	0.27817	0.39536	0.3501	0.17754	0.22293	0.028102	0.029193	0.022707	0.026067	0.030575	0.016981	0.015305	0.019931	0.023448	0.027972	0.47945	0.35555	0.23373	-0.12181	0.064187	0.38784	0.46151	0.54543	0.63189	0.69444	0.19531	0.14774	0.46368	0.5773	0.74712	0.057774	0.043696	0.053199	0.063486	0.21183	0.20705	0.21568	0.26145	0.1981	0.11871	0.12624	0.068955	0.084687	0.15114	0.18729	0.14831	0.14697	0.15992	0.21745	0.19434	0.094881	0.12853	0.0078511	0.010284	0.0075417	0.0074298	0.0082869	0.0026251	0.0026824	0.010319	0.0030233	0.0063106	0.095339	0.2925	0.17342	0.22497	0.027041	0.081205	-0.042084	0.13522	0.092845	0.047201	0.038476	0.048652	0.015304	0.0088666	-0.034136	-0.13946	-0.09958	-0.031095	-0.059649	-0.053262	0.023053	0.0044571	0.040835	0.03274	0.068053	0.0023158	0.12713	0.054888	0.089024	-0.11874	0.10712	-0.099447	0.13375	0.10168	0.13707	0.015863	0.19743	0.089168	0.044527	0.23242	0.0035316	-0.034565	-0.036467	0.026086	1.8497	1233
0.0098678	0.11883	0.11543	0.16892	0.078923	0.1356	0.10495	0.084907	0.19266	0.20121	0.14874	0.23456	0.32302	0.37786	0.28219	0.28528	0.33363	0.24063	0.18633	0.18033	0.13859	0.084738	0.20384	0.0101	0.010887	0.024864	0.028477	0.0095166	0.016688	0.01308	0.019286	0.011791	0.019953	0.37786	0.24557	0.11975	-0.12582	0.052594	0.27874	0.35899	0.4582	0.56864	0.65205	0.30078	0.22216	0.69499	0.88303	0.83842	0.036758	0.061456	0.059715	0.045481	0.071401	0.030339	0.042542	0.10014	0.10204	0.073104	0.12476	0.16464	0.18995	0.14214	0.14298	0.17122	0.12078	0.0946	0.086444	0.069633	0.038215	0.11506	0.0014902	0.0056753	0.0037334	0.0037408	0.0035853	0.0057725	0.0033979	0.0033503	0.0034096	0.0031714	0.27462	0.35966	0.2732	0.31015	-0.010888	-0.098137	-0.062134	0.0026658	0.083283	0.054551	0.14098	0.09732	0.1259	0.12605	0.072795	0.11992	0.13679	0.13428	0.1406	0.11179	0.13869	0.12462	0.12838	0.13749	0.12402	0.13644	-0.099004	0.094073	-0.12034	-0.021052	-0.1285	0.14069	-0.13537	-0.13036	0.13857	-0.06491	-0.0015981	-0.045655	-0.014406	0.001609	-0.048747	-0.056518	-0.056128	-0.050725	1.9703	412
0.010304	0.32396	0.072149	0.061583	0.15211	0.38901	0.29821	0.44053	0.38216	0.049928	0.058888	0.030147	0.018372	0.019656	0.015588	0.024407	0.0064727	0.031758	0.032479	0.027308	0.022148	0.032035	0.013387	0.024372	0.018642	0.042331	0.019239	0.016682	0.028288	0.011323	0.023621	0.026403	0.033142	0.44053	0.10267	0.061023	-0.041643	0.039799	0.1232	0.17722	0.25164	0.34173	0.39732	0.52344	0.069071	0.14665	0.22442	0.26859	0.13878	0.027129	0.018469	0.0077332	0.093127	0.14074	0.22738	0.20098	0.019355	0.030195	0.011336	0.0088342	0.0049855	0.0079052	0.0049941	0.0024248	0.0028802	0.0034914	0.0089892	0.0030997	0.0036451	0.0023839	0.0016271	0.001003	0.012082	0.006305	0.0054452	0.0087701	0.0029179	0.0052551	0.0046704	0.0093173	0.14449	0.26012	0.18979	0.20515	0.12632	-0.10791	0.12003	-0.12988	0.13205	0.01166	0.10519	0.084633	0.015799	0.11282	0.141	-0.0020505	0.11746	0.12592	-0.047892	0.14113	-0.016211	-0.13421	-0.036326	-0.029766	-0.014586	-0.092861	0.10227	-0.070723	0.12467	-0.14008	-0.11085	-0.017807	-0.14031	0.13925	0.11438	0.075264	0.34266	0.38292	0.31655	0.41527	0.062943	0.078563	0.031501	0.12306	1.1017	466.5
0.013479	0.066359	0.059572	0.084118	0.13991	0.1195	0.28011	0.24456	0.28927	0.35896	0.36647	0.36353	0.32272	0.32562	0.31414	0.38227	0.39993	0.31933	0.30507	0.27988	0.31443	0.23713	0.31317	0.19839	0.10419	0.010072	0.0090164	0.015306	0.0090507	0.012621	0.0077253	0.010799	0.012119	0.39993	0.38426	0.23335	-0.15091	0.066872	0.41575	0.48673	0.56615	0.64644	0.70224	0.25	0.35409	0.93951	1.0332	0.99741	0.0071347	0.042324	0.038468	0.03527	0.028749	0.14697	0.15047	0.16527	0.20513	0.20514	0.20902	0.18572	0.17505	0.1639	0.20169	0.21523	0.16214	0.15529	0.1358	0.15787	0.11885	0.16138	0.099232	0.047406	0.0013811	0.0018472	0.0036407	0.0021062	0.0043802	0.00034683	0.0010551	0.0014141	0.24849	0.3251	0.27543	0.30058	-0.078232	-0.12355	0.075052	0.13444	-0.063241	-0.13415	-0.040196	0.0092262	0.0090299	0.025635	0.0043628	0.0036676	0.06223	0.093193	0.081197	0.061172	0.12445	0.12141	0.1105	0.13837	0.14058	0.10708	0.12933	0.1176	0.088294	-0.068754	0.01199	-0.090562	-0.14123	0.080915	-0.1293	0.11471	0.24296	-0.083659	0.050542	0.064441	0.025392	-0.04461	-0.036734	-0.041255	2.1285	544.5
0.0072537	0.13545	0.10867	0.11985	0.13377	0.21555	0.14832	0.1951	0.13719	0.1369	0.15614	0.14801	0.21356	0.26152	0.21225	0.25494	0.21925	0.17851	0.13828	0.085819	0.05641	0.076299	0.18541	0.0097775	0.0047768	0.016557	0.012339	0.013389	0.008085	0.008117	0.0084552	0.010576	0.010049	0.26152	0.21727	0.1325	-0.084765	0.032549	0.27141	0.42276	0.64761	0.93299	1.055	0.20312	0.14402	0.63657	0.67614	0.74102	0.044913	0.064272	0.076649	0.091934	0.10154	0.076845	0.10215	0.073904	0.0694	0.079601	0.078364	0.11592	0.13618	0.11564	0.13206	0.11666	0.092977	0.07086	0.044014	0.02868	0.03822	0.092883	0.0035205	0.0022154	0.003708	0.0035759	0.0033416	0.0040495	0.00072988	0.0018587	0.0018333	0.0023986	0.19258	0.23799	0.23223	0.22837	0.1406	-0.14064	-0.060546	-0.090236	-0.12204	0.10097	0.089424	0.060197	0.12641	0.11963	0.077581	0.052932	0.095317	0.049484	0.10112	0.072478	0.095057	0.1135	0.11254	0.12289	0.14127	0.14115	-0.12682	-0.040695	-0.1286	-0.13749	-0.059178	0.14142	-0.060175	0.13835	-0.057143	0.13252	0.4389	0.13602	0.3497	0.28276	0.13334	-0.014791	0.07098	0.035852	1.7521	367
0.0074314	0.11824	0.093265	0.13235	0.12933	0.11786	0.11846	0.32763	0.061028	0.049799	0.083527	0.22994	0.20222	0.16926	0.13684	0.26562	0.3385	0.28207	0.1098	0.047054	0.03844	0.098388	0.15232	0.0086046	0.007988	0.0062299	0.010994	0.010064	0.014865	0.014228	0.0084144	0.016835	0.013369	0.3385	0.19303	0.10209	-0.090942	0.034923	0.23777	0.36018	0.53735	0.7588	0.86967	0.28516	0.10868	0.5208	0.67486	0.68866	0.054131	0.047663	0.045604	0.054634	0.048661	0.059408	0.16726	0.033265	0.019273	0.042983	0.11521	0.10135	0.085703	0.078632	0.14265	0.17705	0.14242	0.056275	0.02365	0.021395	0.049489	0.076463	0.004718	0.003611	0.0013521	0.0048961	0.0024175	0.0029505	0.0024298	0.0033577	0.0020018	0.0044963	0.23293	0.26785	0.21614	0.24382	-0.12549	0.11673	-0.02293	0.114	0.12908	0.13986	0.11797	0.049056	-0.081528	0.10866	0.14093	0.14067	0.12788	0.0048189	0.063197	0.090457	0.13139	0.1134	0.13703	0.030441	0.13605	0.056537	0.14044	0.13808	-0.13486	0.066449	-0.12433	0.10474	0.040848	-0.12804	0.13076	0.093951	0.40656	0.20894	0.3724	0.31552	0.10577	0.0072999	0.094972	0.054458	1.6663	361.5
0.012787	0.097931	0.21314	0.25513	0.23155	0.27528	0.23064	0.26289	0.31532	0.2196	0.30799	0.33019	0.38357	0.43174	0.32731	0.3676	0.32736	0.28977	0.23222	0.12006	0.085645	0.13518	0.22732	0.017539	0.0085461	0.019224	0.012882	0.010847	0.010414	0.011706	0.015554	0.023209	0.011235	0.43174	0.3641	0.22918	-0.13492	0.060468	0.40193	0.48974	0.59233	0.70074	0.78192	0.24219	0.34266	0.49098	0.91572	1.0065	0.037791	0.14595	0.13249	0.14883	0.14549	0.12148	0.14044	0.1764	0.13	0.17321	0.16871	0.20663	0.24077	0.17951	0.20308	0.16873	0.14809	0.11798	0.063525	0.04499	0.067751	0.12612	0.0062209	0.0044669	0.0027914	0.0054026	0.0040355	0.0026396	0.0066521	0.0032142	0.0065831	0.0041333	0.17119	0.29504	0.22515	0.25326	-0.12506	-0.13103	0.098348	-0.062939	0.079395	0.082979	0.068478	-0.075976	-0.016354	0.021753	0.11698	0.06022	0.028781	0.043417	0.036926	0.1068	0.11673	0.016311	0.078266	0.085823	0.14058	0.033198	-0.023736	0.091217	0.006558	-0.14069	-0.080399	-0.13389	-0.063167	-0.087682	0.1338	-0.13014	0.47191	-0.037269	0.14257	0.14517	0.25477	-0.052819	0.0032568	-0.019502	1.9646	243.5
0.0084672	0.33845	0.25022	0.16126	0.12367	0.17415	0.15235	0.16567	0.17922	0.1319	0.1763	0.20736	0.23801	0.2623	0.19363	0.22945	0.20315	0.19311	0.1372	0.079461	0.053197	0.086964	0.15544	0.011334	0.0064351	0.013176	0.0077234	0.0077492	0.0078021	0.012735	0.020031	0.019127	0.017392	0.33845	0.11949	0.053343	-0.066147	0.048001	0.13813	0.18446	0.24385	0.31197	0.36164	0.54688	0.17452	0.24067	0.69234	0.75499	0.06914	0.087244	0.0082154	0.054472	0.049007	0.018299	0.014802	0.089852	0.063026	0.051881	0.029082	0.079466	0.082505	0.06662	0.083772	0.02709	0.063203	0.069727	0.022524	0.0062955	0.011152	0.057162	0.0058554	0.0010631	0.0046362	0.0014862	0.0012611	0.0016771	0.0030758	0.001022	0.0042591	0.0026297	0.13562	0.18159	0.16356	0.16351	0.090161	-0.11609	-0.057029	0.11727	0.056652	0.037187	0.054884	0.14018	0.13826	0.065618	-0.074967	0.064719	0.13267	0.13774	0.12893	-0.10585	-0.024874	0.12336	0.04731	0.056629	-0.11633	-0.12657	0.10415	0.13719	-0.088255	-0.049844	-0.13442	0.13602	-0.086696	-0.061391	-0.12576	0.094126	0.12915	0.078148	0.36471	0.19815	0.011818	-0.032479	0.12574	0.025536	1.7467	243
0.0056904	0.11093	0.11012	0.14835	0.16254	0.22496	0.020312	0.024948	0.055513	0.12148	0.14315	0.036096	0.045392	0.12042	0.14475	0.25963	0.22805	0.064451	0.026204	0.046591	0.06101	0.042883	0.0077261	0.0055357	0.010209	0.0090753	0.013293	0.015297	0.0097087	0.008984	0.011238	0.011492	0.010591	0.25963	0.088031	0.038552	-0.049479	0.02371	0.11715	0.20682	0.35625	0.5556	0.56352	0.44922	0.1532	0.37212	0.43329	0.42722	0.065205	0.03123	0.060873	0.056852	0.068515	0.0034359	0.0049672	0.017616	0.0388	0.058721	0.0215	0.022952	0.074824	0.075265	0.13403	0.11485	0.032337	0.011289	0.023535	0.030578	0.023689	0.0029587	0.00055875	0.0050303	0.0012046	0.0035779	0.0078804	0.0044876	0.0044029	0.00282	0.0040883	0.0027369	0.24175	0.21328	0.20095	0.22019	0.10724	0.12082	0.080726	0.084551	0.10202	-0.14122	-0.14089	0.13526	-0.12326	-0.015894	-0.020408	0.073755	-0.045691	0.096903	0.10504	0.13451	0.13926	0.046339	0.13076	0.14058	0.036984	-0.079253	0.14083	0.13519	0.10148	-0.10603	0.070825	-0.12674	0.12263	-0.14114	-0.12431	-0.1131	0.37916	0.26184	0.41759	0.35541	0.081957	0.022522	0.11408	0.073664	1.4666	430.5
0.0097664	0.11243	0.13695	0.12669	0.19741	0.095702	0.20802	0.10554	0.084732	0.17264	0.17284	0.094871	0.22474	0.26165	0.23983	0.28672	0.28473	0.27007	0.32277	0.31543	0.20005	0.17006	0.39708	0.25104	0.12176	0.015805	0.012801	0.013591	0.013926	0.0064278	0.0072113	0.012413	0.012402	0.39708	0.26279	0.12448	-0.13831	0.051733	0.29928	0.38796	0.49834	0.6219	0.71483	0.3125	0.074836	0.8411	1.2245	1.3672	0.046972	0.054143	0.038672	0.061186	0.024454	0.06356	0.028924	0.049162	0.090292	0.088184	0.052695	0.10039	0.13107	0.11756	0.14228	0.1419	0.13695	0.16298	0.16396	0.10336	0.090032	0.20087	0.12667	0.061188	0.007051	0.0044443	0.00017517	0.004987	0.0020888	0.0032411	0.0024028	0.0010563	0.22115	0.26664	0.24215	0.25062	0.13816	-0.05718	0.033301	0.12919	0.039185	-0.0078065	-0.014844	-0.0023283	0.090511	0.10536	0.032207	0.13849	0.14128	0.1387	0.13498	0.12292	0.12602	0.13127	0.097302	0.10404	0.077644	0.12899	0.13219	0.13721	0.047334	-0.092572	0.022068	-0.13117	-0.12201	0.12273	0.10665	-0.11266	0.022202	-0.085432	0.076696	0.013225	-0.029501	-0.041662	-0.018297	-0.036577	1.9532	339.5
0.0091866	0.27781	0.28168	0.23298	0.1661	0.17533	0.076891	0.15675	0.10878	0.13281	0.10249	0.069483	0.11886	0.10414	0.11261	0.14205	0.12834	0.16087	0.18293	0.17731	0.18451	0.25243	0.1794	0.02428	0.007827	0.0085361	0.011912	0.012294	0.01184	0.011561	0.007199	0.010922	0.013422	0.28168	0.053991	0.009964	-0.044027	0.038142	0.065344	0.095588	0.13793	0.18976	0.21994	0.61719	0.18575	0.37816	0.41656	0.35669	0.15076	0.13418	0.1109	0.045829	0.056088	0.026515	0.040645	0.029668	0.030665	0.05809	0.041697	0.043949	0.013267	0.027251	0.076181	0.061727	0.061187	0.043474	0.082214	0.045601	0.065483	0.11998	0.01917	0.0022046	0.0025075	0.0026121	0.0039035	0.0044429	0.0041176	0.0013744	0.0012249	0.0036895	0.18557	0.18709	0.2347	0.20398	0.11289	0.14139	0.13984	0.12286	0.098643	-0.1286	0.13328	0.053947	-0.14023	0.074286	-0.1389	0.094019	-0.13688	-0.1051	0.06459	0.0010025	-0.14007	-0.12582	-0.036109	0.056628	0.067006	-0.11455	-0.13967	-0.012247	-0.10711	0.027455	0.12149	0.055941	-0.075545	-0.1374	0.13538	-0.1414	-0.11078	-0.049251	0.1801	0.045486	-0.046133	-0.042538	0.0091418	-0.014355	1.7819	273.5
0.011066	0.089969	0.10173	0.085774	0.060708	0.075351	0.084791	0.056602	0.0711	0.11205	0.16979	0.23728	0.32018	0.36326	0.3815	0.38215	0.33463	0.32184	0.28923	0.33057	0.25333	0.16227	0.20225	0.14238	0.076605	0.013147	0.011135	0.020754	0.014568	0.0069027	0.011873	0.015075	0.013144	0.38215	0.27915	0.16363	-0.11552	0.052761	0.31666	0.40731	0.51924	0.64371	0.73777	0.33594	0.12712	0.89502	0.91955	1.1534	0.037388	0.057093	0.02922	0.018396	0.026346	0.034276	0.02265	0.019569	0.057125	0.088238	0.12489	0.16847	0.19561	0.20942	0.21203	0.18169	0.16597	0.15626	0.1725	0.13194	0.082003	0.10454	0.07132	0.038375	0.0060849	0.0055361	0.0037407	0.0046039	0.0014478	0.00085157	0.0054715	0.0067681	0.20687	0.26851	0.19802	0.23565	-0.10505	-0.11298	0.078766	0.13908	-0.057427	-0.044842	-0.13545	0.13135	0.11959	0.0975	0.083759	0.084063	0.060589	0.042621	0.033158	0.052689	0.10623	0.05741	0.093023	0.095057	0.11874	-0.039989	0.14127	0.14123	-0.11527	-0.062722	-0.10433	0.12961	-0.0389	0.0085661	-0.14124	0.10796	0.30986	0.015764	0.10403	0.14059	0.092713	-0.0407	0.014055	-0.0052592	1.9768	409.5
0.011701	0.053698	0.049277	0.38753	0.058659	0.062731	0.20837	0.34863	0.30881	0.081092	0.10533	0.28818	0.39125	0.51942	0.41819	0.4936	0.56878	0.43451	0.069791	0.12491	0.13552	0.057263	0.20533	0.010342	0.024385	0.040943	0.027304	0.031808	0.018314	0.014926	0.040042	0.021996	0.026529	0.56878	0.30316	0.16392	-0.13924	0.053913	0.34242	0.43668	0.55208	0.67943	0.77603	0.30469	0.11021	0.47526	0.54356	0.6105	0.018921	0.02738	0.12409	0.030159	0.028648	0.032217	0.057847	0.15476	0.036116	0.055129	0.14668	0.2039	0.27711	0.2117	0.24958	0.29001	0.21877	0.037987	0.062964	0.068261	0.029014	0.10366	0.0052727	0.0097574	0.0052327	0.0091883	0.016283	0.00055137	0.0072244	0.020056	0.0065362	0.0046729	0.12545	0.28082	0.13725	0.2064	0.12421	0.14095	-0.028278	-0.13196	0.12209	-0.058003	-0.1155	0.14067	0.14036	0.08977	0.12153	0.094433	0.069784	0.12811	0.12956	0.11945	0.13484	0.044956	0.13339	0.13428	0.12704	0.13152	0.11954	-0.08178	-0.14139	0.12133	0.11477	-0.1009	-0.079449	0.1414	-0.09891	0.092207	0.31787	0.20214	0.21487	0.35658	0.1044	-0.0079865	0.010941	0.098951	1.6005	223.5
